cost_function,value,name,level
power_outage_normalized_unserved_energy_total,,Building_9,building
annual_normalized_unserved_energy_total,0.0,Building_9,building
electricity_consumption_total,2.097616007656579,Building_10,building
zero_net_energy,3.493488479745546,Building_10,building
carbon_emissions_total,2.061082255933986,Building_10,building
cost_total,2.136562117919965,Building_10,building
discomfort_proportion,,Building_10,building
discomfort_cold_proportion,,Building_10,building
discomfort_hot_proportion,,Building_10,building
discomfort_cold_delta_minimum,0.0,Building_10,building
discomfort_cold_delta_maximum,0.0,Building_10,building
discomfort_cold_delta_average,0.0,Building_10,building
discomfort_hot_delta_minimum,0.0,Building_10,building
discomfort_hot_delta_maximum,0.0,Building_10,building
discomfort_hot_delta_average,0.0,Building_10,building
one_minus_thermal_resilience_proportion,,Building_10,building
power_outage_normalized_unserved_energy_total,,Building_10,building
annual_normalized_unserved_energy_total,0.0,Building_10,building
electricity_consumption_total,1.0,Building_11,building
zero_net_energy,1.0,Building_11,building
carbon_emissions_total,1.000000000109287,Building_11,building
cost_total,0.9768500637059461,Building_11,building
discomfort_proportion,,Building_11,building
discomfort_cold_proportion,,Building_11,building
discomfort_hot_proportion,,Building_11,building
discomfort_cold_delta_minimum,0.0,Building_11,building
discomfort_cold_delta_maximum,0.0,Building_11,building
discomfort_cold_delta_average,0.0,Building_11,building
discomfort_hot_delta_minimum,0.0,Building_11,building
discomfort_hot_delta_maximum,0.0,Building_11,building
discomfort_hot_delta_average,0.0,Building_11,building
one_minus_thermal_resilience_proportion,,Building_11,building
power_outage_normalized_unserved_energy_total,,Building_11,building
annual_normalized_unserved_energy_total,0.0,Building_11,building
electricity_consumption_total,9.826525675248858,Building_12,building
zero_net_energy,-134.63036339031405,Building_12,building
carbon_emissions_total,9.590344933037972,Building_12,building
cost_total,9.82357018511355,Building_12,building
discomfort_proportion,,Building_12,building
discomfort_cold_proportion,,Building_12,building
discomfort_hot_proportion,,Building_12,building
discomfort_cold_delta_minimum,0.0,Building_12,building
discomfort_cold_delta_maximum,0.0,Building_12,building
discomfort_cold_delta_average,0.0,Building_12,building
discomfort_hot_delta_minimum,0.0,Building_12,building
discomfort_hot_delta_maximum,0.0,Building_12,building
discomfort_hot_delta_average,0.0,Building_12,building
one_minus_thermal_resilience_proportion,,Building_12,building
power_outage_normalized_unserved_energy_total,,Building_12,building
annual_normalized_unserved_energy_total,0.0,Building_12,building
electricity_consumption_total,1.0,Building_13,building
zero_net_energy,1.0,Building_13,building
carbon_emissions_total,0.9999999999810603,Building_13,building
cost_total,0.9843910951006505,Building_13,building
discomfort_proportion,,Building_13,building
discomfort_cold_proportion,,Building_13,building
discomfort_hot_proportion,,Building_13,building
discomfort_cold_delta_minimum,0.0,Building_13,building
discomfort_cold_delta_maximum,0.0,Building_13,building
discomfort_cold_delta_average,0.0,Building_13,building
discomfort_hot_delta_minimum,0.0,Building_13,building
discomfort_hot_delta_maximum,0.0,Building_13,building
discomfort_hot_delta_average,0.0,Building_13,building
one_minus_thermal_resilience_proportion,,Building_13,building
power_outage_normalized_unserved_energy_total,,Building_13,building
annual_normalized_unserved_energy_total,0.0,Building_13,building
electricity_consumption_total,1.0,Building_14,building
zero_net_energy,1.0,Building_14,building
carbon_emissions_total,1.0000000004299354,Building_14,building
cost_total,0.9748411540583036,Building_14,building
discomfort_proportion,,Building_14,building
discomfort_cold_proportion,,Building_14,building
discomfort_hot_proportion,,Building_14,building
discomfort_cold_delta_minimum,0.0,Building_14,building
discomfort_cold_delta_maximum,0.0,Building_14,building
discomfort_cold_delta_average,0.0,Building_14,building
discomfort_hot_delta_minimum,0.0,Building_14,building
discomfort_hot_delta_maximum,0.0,Building_14,building
discomfort_hot_delta_average,0.0,Building_14,building
one_minus_thermal_resilience_proportion,,Building_14,building
power_outage_normalized_unserved_energy_total,,Building_14,building
annual_normalized_unserved_energy_total,0.0,Building_14,building
electricity_consumption_total,4.455500765439572,Building_15,building
zero_net_energy,4.512053700878676,Building_15,building
carbon_emissions_total,4.158350077243899,Building_15,building
cost_total,4.521907054813495,Building_15,building
discomfort_proportion,,Building_15,building
discomfort_cold_proportion,,Building_15,building
discomfort_hot_proportion,,Building_15,building
discomfort_cold_delta_minimum,0.0,Building_15,building
discomfort_cold_delta_maximum,0.0,Building_15,building
discomfort_cold_delta_average,0.0,Building_15,building
discomfort_hot_delta_minimum,0.0,Building_15,building
discomfort_hot_delta_maximum,0.0,Building_15,building
discomfort_hot_delta_average,0.0,Building_15,building
one_minus_thermal_resilience_proportion,,Building_15,building
power_outage_normalized_unserved_energy_total,,Building_15,building
annual_normalized_unserved_energy_total,0.0,Building_15,building
electricity_consumption_total,1.0,Building_16,building
zero_net_energy,1.0,Building_16,building
carbon_emissions_total,0.9999999994650033,Building_16,building
cost_total,0.988296185956299,Building_16,building
discomfort_proportion,,Building_16,building
discomfort_cold_proportion,,Building_16,building
discomfort_hot_proportion,,Building_16,building
discomfort_cold_delta_minimum,0.0,Building_16,building
discomfort_cold_delta_maximum,0.0,Building_16,building
discomfort_cold_delta_average,0.0,Building_16,building
discomfort_hot_delta_minimum,0.0,Building_16,building
discomfort_hot_delta_maximum,0.0,Building_16,building
discomfort_hot_delta_average,0.0,Building_16,building
one_minus_thermal_resilience_proportion,,Building_16,building
power_outage_normalized_unserved_energy_total,,Building_16,building
annual_normalized_unserved_energy_total,0.0,Building_16,building
electricity_consumption_total,1.0,Building_17,building
zero_net_energy,1.0,Building_17,building
carbon_emissions_total,0.9999999999868634,Building_17,building
cost_total,0.9753445555691791,Building_17,building
discomfort_proportion,,Building_17,building
discomfort_cold_proportion,,Building_17,building
discomfort_hot_proportion,,Building_17,building
discomfort_cold_delta_minimum,0.0,Building_17,building
discomfort_cold_delta_maximum,0.0,Building_17,building
discomfort_cold_delta_average,0.0,Building_17,building
discomfort_hot_delta_minimum,0.0,Building_17,building
discomfort_hot_delta_maximum,0.0,Building_17,building
discomfort_hot_delta_average,0.0,Building_17,building
one_minus_thermal_resilience_proportion,,Building_17,building
power_outage_normalized_unserved_energy_total,,Building_17,building
annual_normalized_unserved_energy_total,0.0,Building_17,building
